,Unnamed: 0,file_name,text
11454,11454,Tomato__Target_Spot/320a66eb-2f38-4db4-bd2f-3fbb298a43bf___Com.G_TgS_FL 8025.JPG,the shadow of a leaf on top of a wall
11455,11455,Tomato__Target_Spot/3217392a-7b5c-456e-980a-f89aab458a15___Com.G_TgS_FL 8327.JPG,a leaf on the ground
11456,11456,Tomato__Target_Spot/3225cfcd-1157-44d4-b5ff-61b7c61795d8___Com.G_TgS_FL 8308.JPG,"a leaf with the words, the bigfoot"
11457,11457,Tomato__Target_Spot/326f1d4e-e38a-4b91-8e92-31e43484e787___Com.G_TgS_FL 8394.JPG,a plant
11458,11458,Tomato__Target_Spot/32a507e6-d184-43bc-85d9-75f8e6cce8b9___Com.G_TgS_FL 9887.JPG,a leaf and the words that say about it
11459,11459,Tomato__Target_Spot/32aa186b-a151-4f0e-b20c-7943a4e72746___Com.G_TgS_FL 7983.JPG,an orange flower with text that reads you can't make me better
11460,11460,Tomato__Target_Spot/330c5184-7997-4827-9512-8d21f2f41685___Com.G_TgS_FL 8038.JPG,"a green leaf on the sand, with text overlayed reading the bible"
11461,11461,Tomato__Target_Spot/33af0d83-bbdd-4617-b5ba-e30b1f2f1101___Com.G_TgS_FL 9976.JPG,a leaf and its shadow on the ground
11462,11462,Tomato__Target_Spot/33c1f00b-8acb-425a-92be-f6ee6e6fdb10___Com.G_TgS_FL 8158.JPG,leaves that are not on the ground
11463,11463,Tomato__Target_Spot/34728c28-0345-419b-aa08-2d080e78c18b___Com.G_TgS_FL 8112.JPG,"a leaf with the word, ` and the words '"
11464,11464,Tomato__Target_Spot/34edeb32-db7b-4885-b55f-5aeba556997c___Com.G_TgS_FL 0008.JPG,"leaves and the text, the best book for your business"
11465,11465,Tomato__Target_Spot/35320e88-f513-446d-949a-b5361b677009___Com.G_TgS_FL 9849.JPG,"an oak leaf laying on the ground, with the background that has been blurred"
11466,11466,Tomato__Target_Spot/356ce2f5-2a94-4d0c-8b3b-7968e62d5393___Com.G_TgS_FL 8230.JPG,a plant with green leaves and the title to plant an arrow
11467,11467,Tomato__Target_Spot/356ff048-7937-4c55-b0d4-f831c7cb80e4___Com.G_TgS_FL 0680.JPG,leaves on a road with no leaves
11468,11468,Tomato__Target_Spot/359af7c8-68a5-45d6-9804-387b62a92570___Com.G_TgS_FL 9955.JPG,an acant leaf
11469,11469,Tomato__Target_Spot/35b0ec56-80f9-4fee-bbf4-b80f782ad37b___Com.G_TgS_FL 9985.JPG,a leaf in the middle of a leaf
11470,11470,Tomato__Target_Spot/35fc2de1-f8e1-4ceb-b3fd-6cead6562333___Com.G_TgS_FL 8143.JPG,a leaf that is cut in half to make the shape of the leaf
11471,11471,Tomato__Target_Spot/361193d0-3a49-4d6c-a94f-5a36f32e02d7___Com.G_TgS_FL 9756.JPG,a leaf with the word'i have always'on it
11472,11472,Tomato__Target_Spot/3629c94e-1f71-4ec6-91e6-7b3f327c199b___Com.G_TgS_FL 8301.JPG,a leaf on the sand with a shadow
11473,11473,Tomato__Target_Spot/36356b7e-0d6b-4ead-af0d-2c2125406086___Com.G_TgS_FL 0882.JPG,a leaf on the floor
11474,11474,Tomato__Target_Spot/3722662d-173e-4975-b48f-df69a18453e8___Com.G_TgS_FL 0889.JPG,"the book's cover, with a leaf on top"
11475,11475,Tomato__Target_Spot/3722d404-e409-4af2-8883-2117d4ecdb5d___Com.G_TgS_FL 0937.JPG,a leaf on the road
11476,11476,Tomato__Target_Spot/379d8b0b-aca7-450c-a1bb-80d0b3cd5033___Com.G_TgS_FL 9963.JPG,a leaf and the words'we will do what we are grateful
11477,11477,Tomato__Target_Spot/37a012b0-0bf4-4e52-a933-2e422f54fd3e___Com.G_TgS_FL 0669.JPG,the leaf of a plant
11478,11478,Tomato__Target_Spot/37ab1070-e5a8-4145-8b30-d88961f835fd___Com.G_TgS_FL 8298.JPG,leaves on a wall
11479,11479,Tomato__Target_Spot/37fbfab6-0bb9-4b4a-9094-ee71418d8abd___Com.G_TgS_FL 1016.JPG,a leaf on a table
11480,11480,Tomato__Target_Spot/38063538-ea4f-4af0-a1e4-91e45db0f6e8___Com.G_TgS_FL 8189.JPG,a leaf
11481,11481,Tomato__Target_Spot/380be25c-370d-450f-80b6-c547bd4f0597___Com.G_TgS_FL 7955.JPG,a plant growing on the ground
11482,11482,Tomato__Target_Spot/38351f40-e395-478b-a6b0-e3012dae1497___Com.G_TgS_FL 8328.JPG,a leaf laying on the ground
11483,11483,Tomato__Target_Spot/387d80fd-1770-43a6-9937-6a55fd99d461___Com.G_TgS_FL 9990.JPG,an image with the words
11484,11484,Tomato__Target_Spot/38c3b873-fdb0-47b8-a56c-3580143b3acf___Com.G_TgS_FL 9818.JPG,two leaves on the floor with a small plant inside
11485,11485,Tomato__Target_Spot/38f15749-918a-472e-b9c4-646543ad08aa___Com.G_TgS_FL 0827.JPG,a leaf with the sun shining through it
11486,11486,Tomato__Target_Spot/3a12d335-da9d-454c-925d-157e5b59f3b9___Com.G_TgS_FL 8144.JPG,a leaf and a wall
11487,11487,Tomato__Target_Spot/3a2dbdb1-188c-4499-acff-1bcc3b377320___Com.G_TgS_FL 8206.JPG,a leaf on the ground
11488,11488,Tomato__Target_Spot/3a53fede-6ec6-4e6c-a19f-ad1324604ca8___Com.G_TgS_FL 8086.JPG,a leaf on the ground
11489,11489,Tomato__Target_Spot/3a72a7cf-4406-4bad-9bf2-582ce0daaf86___Com.G_TgS_FL 8336.JPG,leaves on the wall
11490,11490,Tomato__Target_Spot/3a8d5e93-55c3-44ca-9c5a-2803cac23804___Com.G_TgS_FL 8046.JPG,a plant on a wall
11491,11491,Tomato__Target_Spot/3a8eb501-7b8f-458b-8c61-ae581f5a68b9___Com.G_TgS_FL 8031.JPG,leaves with the word'i am and a leaf in it's mouth
11492,11492,Tomato__Target_Spot/3ae1f4b2-dc70-40c5-87e1-af9461ffac5a___Com.G_TgS_FL 0658.JPG,a leaf with watercolor on it
11493,11493,Tomato__Target_Spot/3ae3232f-14a1-44f4-8215-2cd9b391d271___Com.G_TgS_FL 9775.JPG,a leaf on a gray background
11494,11494,Tomato__Target_Spot/3af60900-f42e-490e-a5ff-94c410e856d9___Com.G_TgS_FL 0804.JPG,"a leaf with a white text, how we keep our souls"
11495,11495,Tomato__Target_Spot/3b50f482-3728-49e8-942a-f0b4abba2214___Com.G_TgS_FL 9798.JPG,an leaf with a shadow
11496,11496,Tomato__Target_Spot/3c522b45-5929-45da-9d99-56bcccf4aa78___Com.G_TgS_FL 0664.JPG,leaves with light shining on them
11497,11497,Tomato__Target_Spot/3cdd739d-e0b1-4237-b6bd-bcbf6a99b770___Com.G_TgS_FL 8014.JPG,a leaf on the wall
11498,11498,Tomato__Target_Spot/3cfe6553-5214-4227-801d-62767fbbc904___Com.G_TgS_FL 0686.JPG,a leaf in water
11499,11499,Tomato__Target_Spot/3d608528-d4b1-4821-8e8f-d952742e0178___Com.G_TgS_FL 7878.JPG,the cover art for in - between
11500,11500,Tomato__Target_Spot/3d70bc86-89b3-4632-b94e-f850c1d40606___Com.G_TgS_FL 7995.JPG,a leaf with green leaves
11501,11501,Tomato__Target_Spot/3da42883-92e8-48db-9203-35799eadd260___Com.G_TgS_FL 9739.JPG,green leaf on a gray background
11502,11502,Tomato__Target_Spot/3daec3cc-fd1d-495e-ac1b-8aaa30013d7b___Com.G_TgS_FL 8064.JPG,leaves and shadows on the wall
11503,11503,Tomato__Target_Spot/3daf2e68-664e-491b-b7e9-e4a2a2a1ebec___Com.G_TgS_FL 8395.JPG,a leaf on the sand
11504,11504,Tomato__Target_Spot/3de056ef-8524-434c-865a-a0ebb5c9b566___Com.G_TgS_FL 8214.JPG,a leaf that is lying on the ground
11505,11505,Tomato__Target_Spot/3e436577-550f-47ba-bbf8-eef291a3aed0___Com.G_TgS_FL 0987.JPG,an image of a leaf on a white surface
11506,11506,Tomato__Target_Spot/3f1e10c7-370d-4a8a-908a-b84eebf71050___Com.G_TgS_FL 8022.JPG,a leaf with the word'the new normal
11507,11507,Tomato__Target_Spot/3f273e21-2b93-4327-ad8f-d1d94766b63a___Com.G_TgS_FL 9874.JPG,an object on the ground
11508,11508,Tomato__Target_Spot/3f56fdf7-aa72-42e5-9add-2ecdf310a32f___Com.G_TgS_FL 7959.JPG,a leaf with the words you can't
11509,11509,Tomato__Target_Spot/3f8bc89a-03ec-4adb-a403-4176b7bb1057___Com.G_TgS_FL 1008.JPG,leaves in the shadows on a grey background
11510,11510,Tomato__Target_Spot/407dfa44-d54a-498c-a78b-6b32dcbeffb9___Com.G_TgS_FL 8379.JPG,a leaf on the ground
11511,11511,Tomato__Target_Spot/40e782a0-4834-434b-9346-443fc65fd22c___Com.G_TgS_FL 0745.JPG,a leaf with a few green leaves
11512,11512,Tomato__Target_Spot/41048a22-282d-4809-b0cf-7ce721d0bc77___Com.G_TgS_FL 0691.JPG,leaves on the table
11513,11513,Tomato__Target_Spot/41076904-8726-4e01-9448-dd036863ddb9___Com.G_TgS_FL 9737.JPG,a leaf that has been used
11514,11514,Tomato__Target_Spot/41bb6805-695e-4c35-854c-ce4ed54388b3___Com.G_TgS_FL 9907.JPG,the leaves on a grey surface
11515,11515,Tomato__Target_Spot/41f2bcea-5197-46c0-9cae-73724af3a5b8___Com.G_TgS_FL 9812.JPG,a leaf with a white spot
11516,11516,Tomato__Target_Spot/420d41c9-ff56-495f-bd7d-ecf157cf4efc___Com.G_TgS_FL 1031.JPG,leaves and some pink flowers
11517,11517,Tomato__Target_Spot/422f18d4-03d3-410c-97f0-f92590db890a___Com.G_TgS_FL 8085.JPG,a leaf that is in the sand
11518,11518,Tomato__Target_Spot/42745c34-b8ec-44b1-8107-879222ac07d1___Com.G_TgS_FL 0866.JPG,a leaf
11519,11519,Tomato__Target_Spot/42920fd3-0a32-42c8-9341-4d0659cb9e7b___Com.G_TgS_FL 0967.JPG,a leaf on the ground
11520,11520,Tomato__Target_Spot/429b6c87-4263-4e24-a10f-8d3be0fc6ebe___Com.G_TgS_FL 8262.JPG,a leaf in the ground
11521,11521,Tomato__Target_Spot/42e1947e-7fb4-42f3-9199-0489ce02289c___Com.G_TgS_FL 9724.JPG,a green leaf with some leaves on it
11522,11522,Tomato__Target_Spot/430c9666-bb5e-49fe-9753-9b6498e9f7c1___Com.G_TgS_FL 0706.JPG,green leaf with grey background
11523,11523,Tomato__Target_Spot/430e6f3e-b03e-44db-8f0b-2269c0a74ef3___Com.G_TgS_FL 8261.JPG,a leaf that is on the ground
11524,11524,Tomato__Target_Spot/43a3cb8d-14b2-47c2-a3bd-22a5956ea118___Com.G_TgS_FL 9983.JPG,a green leaf on a gray surface
11525,11525,Tomato__Target_Spot/43a7a8f7-67b8-4d02-8da5-57a6b1e28b01___Com.G_TgS_FL 0920.JPG,the leaf in grey paper
11526,11526,Tomato__Target_Spot/43d91a61-bfe9-4c50-981d-90314a038b8a___Com.G_TgS_FL 0755.JPG,a plant with green leaves in the center
11527,11527,Tomato__Target_Spot/44a9131e-6f2a-408d-ab7e-ccd0a935cdcc___Com.G_TgS_FL 9934.JPG,the green leaf
11528,11528,Tomato__Target_Spot/44e04c0e-4bcd-40c0-9f3c-33078bf398b0___Com.G_TgS_FL 0832.JPG,a green leaf with text on it saying the purpose of our values in our life
11529,11529,Tomato__Target_Spot/451a25de-72b6-406f-9a70-c12787187fdd___Com.G_TgS_FL 8103.JPG,two leaves and one plant with shadow
11530,11530,Tomato__Target_Spot/451eda81-5134-4d6c-aa4b-2d0ce9341159___Com.G_TgS_FL 7898.JPG,a leaf in the fog
11531,11531,Tomato__Target_Spot/453d7ca2-7e73-4460-96e9-d49fe6512f1e___Com.G_TgS_FL 9749.JPG,a green leaf with the letter v on it
11532,11532,Tomato__Target_Spot/45add286-cd08-4df7-899f-6e24189d7566___Com.G_TgS_FL 0925.JPG,"the cover of a book,"
11533,11533,Tomato__Target_Spot/46c90298-e5c6-4f6a-be7f-c53cf5e18163___Com.G_TgS_FL 8391.JPG,a leaf that is casting a shadow on the surface
11534,11534,Tomato__Target_Spot/46e01033-9285-43bf-8596-2f09789c0d83___Com.G_TgS_FL 8283.JPG,the first - leaf from the fall of 2014
11535,11535,Tomato__Target_Spot/47082588-ba81-435b-a99b-6563eb2dbe7a___Com.G_TgS_FL 9817.JPG,a leaf that is in the air
11536,11536,Tomato__Target_Spot/47139cf4-a587-49f2-a935-a2d88a7bb48a___Com.G_TgS_FL 1071.JPG,some leaves on the wall
11537,11537,Tomato__Target_Spot/47433ca8-6b09-4971-af36-520da283cb67___Com.G_TgS_FL 8043.JPG,a leaf in the sand
11538,11538,Tomato__Target_Spot/47776241-de14-4956-801c-91c0d8865120___Com.G_TgS_FL 9829.JPG,some leaves on a surface
11539,11539,Tomato__Target_Spot/477f4bc8-26ec-4ec2-9ff4-b078f8ce32fc___Com.G_TgS_FL 0774.JPG,a green leaf and white background
11540,11540,Tomato__Target_Spot/48441a2c-514b-4cc4-a4ff-fe22e330e7c9___Com.G_TgS_FL 9900.JPG,an oak leaf with the shadow
11541,11541,Tomato__Target_Spot/48b4b244-cf9e-4fc2-a873-66dc712b8ea5___Com.G_TgS_FL 8344.JPG,a leaf on a gray background
11542,11542,Tomato__Target_Spot/4923e26b-1dbd-44eb-b2b8-d68a8c323376___Com.G_TgS_FL 1055.JPG,an un leaf with a shadow from the surface
11543,11543,Tomato__Target_Spot/49293c7e-61c1-48eb-947c-b3dd696ec699___Com.G_TgS_FL 9945.JPG,a leaf on a wall
11544,11544,Tomato__Target_Spot/4a144d06-1caf-4e45-84f5-c4b5196ed52f___Com.G_TgS_FL 8167.JPG,a leaf with the words'take me out'written in it
11545,11545,Tomato__Target_Spot/4a24322a-bd1c-493c-9da4-536b89eeaf2e___Com.G_TgS_FL 8000.JPG,a plant with leaves
11546,11546,Tomato__Target_Spot/4a38d0a4-e08d-41f5-94bd-aec70894c52e___Com.G_TgS_FL 7999.JPG,an apple on a concrete surface
11547,11547,Tomato__Target_Spot/4a7b8d1e-ca1e-4b87-a7bc-0a43720f66dd___Com.G_TgS_FL 9929.JPG,a leaf on a window
11548,11548,Tomato__Target_Spot/4ab417ba-7f9c-44ee-a7d1-1cd78fe68b58___Com.G_TgS_FL 0046.JPG,a leaf with the word on it
11549,11549,Tomato__Target_Spot/4acbd8cc-eab9-466d-9d1c-065213652abc___Com.G_TgS_FL 9855.JPG,a green leaf on a beige background
11550,11550,Tomato__Target_Spot/4b5b48f8-7d82-400a-af7a-43f7804896c6___Com.G_TgS_FL 9762.JPG,"a leaf, and the capt reads the name, green"
11551,11551,Tomato__Target_Spot/4b5b9fed-2bbc-4e9d-8268-fef031cef2db___Com.G_TgS_FL 0883.JPG,leaves on the beach
11552,11552,Tomato__Target_Spot/4b98528b-25af-4f6d-b094-9b69eac52082___Com.G_TgS_FL 0932.JPG,a plant that is in the sand
11553,11553,Tomato__Target_Spot/4c935699-7ce3-4aa8-8180-9c96eb190b61___Com.G_TgS_FL 7920.JPG,leaves on the ground
11554,11554,Tomato__Target_Spot/4cb457d8-e493-414a-967a-f2b8ac0d3758___Com.G_TgS_FL 1093.JPG,a leaf on a gray background
11555,11555,Tomato__Target_Spot/4cba9d9a-65a4-4ebf-a11b-7995327b3f01___Com.G_TgS_FL 0862.JPG,a leaf with a blur on it
11556,11556,Tomato__Target_Spot/4cf7fd8f-f605-41c6-93ab-76da0119d40a___Com.G_TgS_FL 8162.JPG,the leaves and shadows of a green plant
11557,11557,Tomato__Target_Spot/4d1a4a12-f8e4-4ff1-bdba-362f986600e2___Com.G_TgS_FL 1064.JPG,an artistic leaf with a reflection
11558,11558,Tomato__Target_Spot/4d3e21a2-3a99-4c50-9c42-5d3f4ca777a3___Com.G_TgS_FL 0995.JPG,the leaves and the shadow on a wall
11559,11559,Tomato__Target_Spot/4d6e773b-af80-461b-b682-962579767e6b___Com.G_TgS_FL 8210.JPG,a green plant sitting in the middle of a gray background
11560,11560,Tomato__Target_Spot/4d72bd56-c91d-41d7-9b7f-9c624e63c22a___Com.G_TgS_FL 0023.JPG,a leaf that has been cut open
11561,11561,Tomato__Target_Spot/4da7287d-0928-413c-8dbe-965e6db6c8bd___Com.G_TgS_FL 9666.JPG,a leaf and a pencil
11562,11562,Tomato__Target_Spot/4dd67eba-381f-4733-9fde-2263b4da5dd0___Com.G_TgS_FL 9947.JPG,leaves with leaves on them
11563,11563,Tomato__Target_Spot/4dfda385-7a48-4280-915b-28812f9fc574___Com.G_TgS_FL 0741.JPG,a green leaf on the ground
11564,11564,Tomato__Target_Spot/4e0ced8b-16a8-45e9-8c2f-b39000230d90___Com.G_TgS_FL 0902.JPG,leaves
11565,11565,Tomato__Target_Spot/4ec88bab-c631-438f-84dd-1645e7312905___Com.G_TgS_FL 0683.JPG,"a leaf on the bottom and top, with one leaf showing veins"
11566,11566,Tomato__Target_Spot/4f6e682e-f2d7-43da-b18c-b0282ec6f3a4___Com.G_TgS_FL 9774.JPG,a leaf on a gray surface
11567,11567,Tomato__Target_Spot/4f72eec5-805e-462f-b32a-06c70bac3351___Com.G_TgS_FL 9711.JPG,leaves on a surface
11568,11568,Tomato__Target_Spot/4f742898-78c7-4f18-b98b-937734263cbe___Com.G_TgS_FL 0884.JPG,a leaf on a gray surface
11569,11569,Tomato__Target_Spot/502048b3-912d-4930-9dba-e2b6de5399ee___Com.G_TgS_FL 7868.JPG,leaves with the shadows on them
11570,11570,Tomato__Target_Spot/5084c5f1-06fe-49de-acb1-504005946047___Com.G_TgS_FL 0036.JPG,"leaves, which the plant grows"
11571,11571,Tomato__Target_Spot/50b459e0-7ea3-4917-ae40-d54f0d85b1d3___Com.G_TgS_FL 1118.JPG,a leaf on the sand with a light green background
11572,11572,Tomato__Target_Spot/50d1f78e-2d2d-41f4-ae65-c0888b4f6c1a___Com.G_TgS_FL 0914.JPG,a leaf on a table
11573,11573,Tomato__Target_Spot/50d3e666-8d65-4f36-a9e8-59b136c28739___Com.G_TgS_FL 0689.JPG,"a leaf with the green, brown and grey color in the leaves"
11574,11574,Tomato__Target_Spot/51178287-3a49-45be-b574-77edaf6d78b0___Com.G_TgS_FL 9847.JPG,the leaves that have been washed on a white wall
11575,11575,Tomato__Target_Spot/51d654f9-ba95-4e86-babe-ad3373593c45___Com.G_TgS_FL 0730.JPG,some leaves that are on a table
11576,11576,Tomato__Target_Spot/5269fb23-1ba8-48af-82f4-8c2898f26bec___Com.G_TgS_FL 9694.JPG,leaves that are on the ground
11577,11577,Tomato__Target_Spot/5299ecc5-d10f-4d27-a4ef-2f418d9e23dc___Com.G_TgS_FL 9973.JPG,"a leaf in the middle of a picture, on a gray background"
11578,11578,Tomato__Target_Spot/53a1a1ee-09cc-4393-b255-6f808e2a4802___Com.G_TgS_FL 9850.JPG,a leaf with green leaves on the edge
11579,11579,Tomato__Target_Spot/53c319d6-42f5-4960-8fa3-4d5a7502fab2___Com.G_TgS_FL 0919.JPG,a leaf in the air
11580,11580,Tomato__Target_Spot/53ea7721-f2ca-44d7-b4f7-ca1d897210f5___Com.G_TgS_FL 0014.JPG,a leaf with some green leaves
11581,11581,Tomato__Target_Spot/54027b17-818e-4dc7-b29c-b0d2f94d4683___Com.G_TgS_FL 7905.JPG,a leaf in the middle of a square frame
11582,11582,Tomato__Target_Spot/540358b3-4832-42fb-92d0-d270e61cb9da___Com.G_TgS_FL 8066.JPG,a green leaf with the shadow on it
11583,11583,Tomato__Target_Spot/54253479-252e-42ed-8ea1-311a1065b0dc___Com.G_TgS_FL 9741.JPG,a leaf laying on a sand floor
11584,11584,Tomato__Target_Spot/54ee234a-85b3-4275-a4a8-8d0d81f70f31___Com.G_TgS_FL 7960.JPG,"leaves with the words'i have fallen trees, and have fallen them '"
11585,11585,Tomato__Target_Spot/54f2194d-573c-48e5-bf19-114fd0bbe2a8___Com.G_TgS_FL 8130.JPG,a leaf in the sand
11586,11586,Tomato__Target_Spot/54f667ed-d215-4848-81a0-f5d7d49a4eed___Com.G_TgS_FL 8165.JPG,a leaf laying on a concrete surface with the shadow from its leaves
11587,11587,Tomato__Target_Spot/5508caf4-aea1-4792-a6e8-534788edaa7e___Com.G_TgS_FL 9946.JPG,a leaf with the word'it is your day'on it
11588,11588,Tomato__Target_Spot/552153c9-f9d7-48e0-9b66-ec07f282bb67___Com.G_TgS_FL 8404.JPG,a leaf on top of a wall
11589,11589,Tomato__Target_Spot/55241408-ef80-443f-800d-9c1b4575609b___Com.G_TgS_FL 1046.JPG,a plant with a shadow on it
11590,11590,Tomato__Target_Spot/5553c138-0dd3-440b-b6b7-06847298450e___Com.G_TgS_FL 0977.JPG,a green leaf on the table
11591,11591,Tomato__Target_Spot/55760340-3a3e-4155-99c4-ba680f52b359___Com.G_TgS_FL 8335.JPG,the leaves of a green leaf on grey sand
11592,11592,Tomato__Target_Spot/557f4be7-2557-447e-9235-b41b15f93eca___Com.G_TgS_FL 8267.JPG,a plant on a grey background
11593,11593,Tomato__Target_Spot/55850b6e-cb67-4bb9-bdd7-ae36cd05a5e1___Com.G_TgS_FL 1000.JPG,a leaf with its leaves pressed in white and green
11594,11594,Tomato__Target_Spot/55e75e4d-656d-4843-968d-db7e209378c8___Com.G_TgS_FL 8392.JPG,the leaf of an oak tree
11595,11595,Tomato__Target_Spot/560f3784-7701-42d8-8e0d-ae72591e7b56___Com.G_TgS_FL 7940.JPG,green leaves with shadow
11596,11596,Tomato__Target_Spot/561035d5-0c4e-4705-a1b3-d0e46192d8b0___Com.G_TgS_FL 1097.JPG,some leaf shapes
11597,11597,Tomato__Target_Spot/5736494d-d97d-49ea-ae7f-4c33ebfc2d85___Com.G_TgS_FL 9885.JPG,a leaf with water on the surface
11598,11598,Tomato__Target_Spot/578d92de-2ddc-4c90-a074-3eb4ad4e48f9___Com.G_TgS_FL 1042.JPG,"two leaves with the words,'all you need is less, more than than"
11599,11599,Tomato__Target_Spot/57a771b8-27b3-4473-97bb-cba353ba52a4___Com.G_TgS_FL 1100.JPG,"a leaf with the title, `'''it is a green and white"
11600,11600,Tomato__Target_Spot/57e21b61-a295-4a80-a499-a52e29546eb2___Com.G_TgS_FL 8087.JPG,an autumn leaf on the table
11601,11601,Tomato__Target_Spot/581d4912-6d16-4275-a26d-6c77cd109484___Com.G_TgS_FL 0940.JPG,a leaf on the ground
11602,11602,Tomato__Target_Spot/586a0ee5-3dec-49b2-b1d0-0eb71b166f9e___Com.G_TgS_FL 0681.JPG,an open green leaf
11603,11603,Tomato__Target_Spot/58a5c7b3-241c-4bb5-b059-825a8da439b8___Com.G_TgS_FL 8264.JPG,a leaf on a gray surface
11604,11604,Tomato__Target_Spot/58bdbba7-6f6a-4217-95cd-085bb58aa391___Com.G_TgS_FL 7948.JPG,some leaves on the floor
11605,11605,Tomato__Target_Spot/58d63675-d19d-45c7-9b75-3a28fbb2a22b___Com.G_TgS_FL 9727.JPG,a leaf with water droplets
11606,11606,Tomato__Target_Spot/592fd013-93fa-442e-9fe0-89a455544285___Com.G_TgS_FL 9701.JPG,a leaf in the shape of a human
11607,11607,Tomato__Target_Spot/59334a76-8e36-4c68-bd5e-4b181b710305___Com.G_TgS_FL 9778.JPG,leaves that is lying on a grey surface
11608,11608,Tomato__Target_Spot/599977a3-0c46-46f5-aa5c-ed293caf7a09___Com.G_TgS_FL 9806.JPG,a leaf on a surface
11609,11609,Tomato__Target_Spot/59caebd8-c258-45a4-b8b8-bb81c74bd31a___Com.G_TgS_FL 0845.JPG,a leaf that has been used
11610,11610,Tomato__Target_Spot/5a084ee2-7a6d-445e-a269-a26e50bd8883___Com.G_TgS_FL 9673.JPG,the same leaf in a picture
11611,11611,Tomato__Target_Spot/5a69db0e-6144-4ef2-b25b-9e2a1ffe1c3b___Com.G_TgS_FL 9710.JPG,a leaf with a green leaf on it
11612,11612,Tomato__Target_Spot/5a8d484b-77a7-48f7-90f2-abc064357924___Com.G_TgS_FL 9830.JPG,a green leaf that has fallen off
11613,11613,Tomato__Target_Spot/5aab15ae-5464-4eac-a257-a27209916e51___Com.G_TgS_FL 9699.JPG,a leaf that has been placed on the floor
11614,11614,Tomato__Target_Spot/5b500ab1-adff-4111-b567-a004229eda28___Com.G_TgS_FL 0809.JPG,a leaf on the beach
11615,11615,Tomato__Target_Spot/5b92f4fe-d960-4507-8ee3-9b98382d43c6___Com.G_TgS_FL 7965.JPG,some leaves on a table
11616,11616,Tomato__Target_Spot/5b9d911c-97d2-4a47-99d1-356dd365e213___Com.G_TgS_FL 8073.JPG,a leaf on a table
11617,11617,Tomato__Target_Spot/5bdc79ab-ab9c-4e83-9aac-3a440127a9d8___Com.G_TgS_FL 1021.JPG,some leaves on a gray surface
11618,11618,Tomato__Target_Spot/5bf86a15-b1e5-47be-9b76-8678a54d89f4___Com.G_TgS_FL 0875.JPG,a leaf on a white background
11619,11619,Tomato__Target_Spot/5c100cff-1203-48a8-9acc-927b18a2e168___Com.G_TgS_FL 0799.JPG,leaves and flowers against a light
11620,11620,Tomato__Target_Spot/5c2ec1a6-59dc-444d-9f75-b4717229743f___Com.G_TgS_FL 7906.JPG,the leaf on the ground
11621,11621,Tomato__Target_Spot/5ce0b479-d41a-48e0-8615-e6421bff0cbd___Com.G_TgS_FL 9872.JPG,"leaves in green, with white background"
11622,11622,Tomato__Target_Spot/5d1140f5-ce1e-457a-b62b-3872b985eedd___Com.G_TgS_FL 0042.JPG,a leaf on the ground
11623,11623,Tomato__Target_Spot/5d157d30-435f-4572-9722-43439ebe6ed2___Com.G_TgS_FL 1048.JPG,"a leaf in the middle of a white, grey and green image"
11624,11624,Tomato__Target_Spot/5d25ccac-17ed-43eb-a510-f030932706ba___Com.G_TgS_FL 7888.JPG,a leaf laying on top of concrete
11625,11625,Tomato__Target_Spot/5d27aeab-9d1a-4556-961c-bda0b67817dd___Com.G_TgS_FL 7939.JPG,a leaf on a table
11626,11626,Tomato__Target_Spot/5d55ddf1-3cd2-48ce-9312-0cffb3f59a3f___Com.G_TgS_FL 9676.JPG,the leaf with a single stem growing from it
11627,11627,Tomato__Target_Spot/5da40213-3be5-43d6-91f6-88e7d0334f90___Com.G_TgS_FL 9722.JPG,a single leaf on the floor
11628,11628,Tomato__Target_Spot/5db917b9-048e-48e4-9d9c-9f1abb307a2b___Com.G_TgS_FL 1051.JPG,a leaf on a gray surface
11629,11629,Tomato__Target_Spot/5df31ae3-b89e-4089-8ce8-777b4ac91f6a___Com.G_TgS_FL 0837.JPG,a leaf that is on the surface
